日期\时间,0:10,0:20,0:30,0:40,0:50,1:00,1:10,1:20,1:30,1:40,1:50,2:00,2:10,2:20,2:30,2:40,2:50,3:00,3:10,3:20,3:30,3:40,3:50,4:00,4:10,4:20,4:30,4:40,4:50,5:00,5:10,5:20,5:30,5:40,5:50,6:00,6:10,6:20,6:30,6:40,6:50,7:00,7:10,7:20,7:30,7:40,7:50,8:00,8:10,8:20,8:30,8:40,8:50,9:00,9:10,9:20,9:30,9:40,9:50,10:00,10:10,10:20,10:30,10:40,10:50,11:00,11:10,11:20,11:30,11:40,11:50,12:00,12:10,12:20,12:30,12:40,12:50,13:00,13:10,13:20,13:30,13:40,13:50,14:00,14:10,14:20,14:30,14:40,14:50,15:00,15:10,15:20,15:30,15:40,15:50,16:00,16:10,16:20,16:30,16:40,16:50,17:00,17:10,17:20,17:30,17:40,17:50,18:00,18:10,18:20,18:30,18:40,18:50,19:00,19:10,19:20,19:30,19:40,19:50,20:00,20:10,20:20,20:30,20:40,20:50,21:00,21:10,21:20,21:30,21:40,21:50,22:00,22:10,22:20,22:30,22:40,22:50,23:00,23:10,23:20,23:30,23:40,23:50,0:00+1
2025/6/26,4198.2019,4160.9326,3904.8600,4000.5620,3970.9788,3804.4600,3970.5985,3954.6445,3804.6400,4066.8105,4053.5462,3699.5400,3649.4388,3647.2104,3621.3500,3791.3298,3874.6987,3783.4300,3715.6962,3712.3260,3678.9200,3520.8954,3497.7828,3629.7500,3680.6529,3699.8906,3701.8900,3624.5525,3536.9374,3482.2200,3477.0627,3653.4651,3760.3100,3489.1802,3884.8956,4788.1800,4947.6356,4899.6290,4927.6500,4772.5172,4841.5215,5031.4100,4828.1809,4776.4393,4815.9300,4500.1543,5243.2322,6600.6100,6599.5217,6425.0091,6639.2100,6599.8794,6580.7228,6679.0200,6641.0775,6499.3155,6479.3900,6725.6067,6628.8996,6308.4000,6483.8703,6632.4101,6504.6300,6398.3341,6417.1095,6474.3200,6416.0261,6355.0334,6367.8000,6396.9781,6279.2926,6081.4200,6023.1302,5928.6216,5820.5600,5927.2003,6105.8919,6286.3100,6491.1167,6463.7593,6381.9100,6686.4474,6873.9940,6800.8800,6788.8207,6633.7969,6404.3500,6461.3908,6690.3699,6795.7700,6628.7685,6810.6714,7086.3600,6628.5757,6534.2813,6901.3500,6713.6904,6446.0163,6486.0300,6707.2250,6845.0593,6932.6200,7153.1245,7020.9472,6750.0300,6929.6047,6259.1741,5017.3200,4918.2815,5207.9111,5249.5200,5158.2188,5034.5338,5127.1300,5587.6203,5589.6122,5212.1800,5323.6036,5374.6063,5188.9500,5184.3882,5204.8879,5183.5500,5221.9513,5147.1175,5042.3800,5191.3325,5378.8107,5501.3500,5553.0867,5000.6913,4133.8500,3909.4063,4121.9551,4246.7900,3983.9976,3969.6158,4252.8600,4222.2938,3919.1180,3811.5700,4221.1929,3941.6443,3163.4700
2025/6/27,3270.9974,3348.1951,3048.1100,2975.3128,2900.3861,2711.6900,2619.7533,2753.4920,2898.4500,2727.3439,2711.8671,2919.8700,2938.1126,2853.9588,2808.9000,2823.8391,2758.5822,2671.9200,2742.1118,2690.1001,2539.1900,2616.9425,2789.8463,2785.1400,2488.6551,2466.7341,2742.7300,2798.5787,2791.6590,2778.2600,2628.7157,2569.4013,2661.8400,2737.4786,2736.7632,2667.5900,2585.2018,2578.9562,2615.2100,2614.2559,2819.6254,3170.7900,3314.9444,3274.4003,3146.4000,3010.9160,2968.0036,3049.8300,3186.9651,3200.6773,2986.6700,2694.6318,3035.4451,3700.7100,3664.6229,3625.1964,3803.8600,3720.4680,3745.0500,3910.8300,3833.7072,3690.9135,3641.9500,3665.0961,3675.1532,3676.6700,3710.7828,3568.3406,3399.8700,3579.2865,3701.5220,3640.3700,3671.1681,3763.0491,3818.3100,3753.4001,3498.2991,3368.4900,3766.7780,3953.5007,3749.6000,3690.0540,3764.0968,3810.6600,3768.7256,3966.3721,4164.8800,3816.9055,3749.9513,4069.9800,4039.1745,3832.3314,3807.9900,4078.2963,4034.8959,3806.5000,4085.2704,4191.3944,4013.7300,4096.1582,3947.5900,3533.4700,3362.8723,3233.3625,3111.3900,3229.8396,3465.1749,3527.3100,3265.7515,3339.3437,3626.8600,3396.5851,3366.2453,3683.6000,3734.4490,3623.8290,3522.9600,3498.0081,3675.5201,3848.9300,3656.5089,3496.4418,3557.7100,3645.5654,3642.9951,3469.5200,3197.5453,3419.9517,3940.9500,3887.2357,3358.7371,2906.5900,3003.0323,3047.8042,2950.9900,3158.4141,3170.6119,3024.0300,3242.6278,3216.6573,2942.7400,3050.1589,3126.2410,2963.5800
2025/6/28,2818.1170,2883.6011,3035.6600,3002.7907,3091.2734,3230.0600,3025.6465,2873.7712,2893.1900,2836.9528,2899.1977,3017.9200,2896.7359,2776.3908,2760.4300,2698.2651,2535.0117,2469.5800,2742.4989,2878.3385,2787.3100,2823.1870,2853.9934,2813.3400,2779.3598,2648.0936,2560.1200,2796.8975,3041.7753,2987.1100,2637.3392,2566.0513,2755.0300,2687.3207,2750.4558,2887.6700,2624.3317,2499.5539,2661.3900,2738.1136,2875.5195,3101.9200,3226.4330,3204.6840,3195.0200,3373.1550,3353.1806,3110.3200,3026.8578,3096.2491,3123.9200,2983.2983,3135.1961,3601.6000,3896.3262,3860.1717,3723.0800,3848.7787,3946.4754,3880.7100,3819.9341,3850.9467,3849.5400,3663.4691,3745.1639,3986.2600,3828.8608,3743.8117,3802.6100,3619.5157,3610.6869,3793.3100,3750.6285,3740.1240,3808.2700,3699.0576,3496.5137,3488.2600,3874.0888,4071.4311,3899.6900,3727.7484,3720.0526,3822.2400,3850.0716,3752.0882,3689.4000,3877.2322,4045.7141,4003.3300,3825.0350,3827.4551,3978.4200,3979.8846,4078.4808,4210.6300,4052.6129,4020.7407,4202.2300,4214.7846,3888.1614,3426.6000,3254.1092,3399.7493,3540.9000,3310.8891,3145.0724,3234.8100,3361.2735,3453.0094,3461.0400,3381.6013,3453.9841,3638.8500,3651.7319,3580.4746,3482.5000,3354.8137,3445.6833,3703.5100,3768.0617,3517.7708,3278.6900,3509.1661,3688.1190,3664.4000,3746.8256,3633.4927,3442.0100,3605.4539,3539.4072,3231.6200,3253.7388,3204.5190,2956.6100,2870.2285,3127.0273,3317.8700,2906.6355,2942.4328,3322.9500,3000.1714,3274.4804,4151.9000
2025/6/29,4230.7194,4046.1056,4039.5100,4060.4738,3991.8078,3861.3200,3811.4170,3911.5164,3961.3600,3750.0665,3970.6908,4326.3700,3844.7486,3663.4302,4035.2600,4047.9857,3826.1866,3647.9200,3614.0257,3607.5767,3584.0400,3597.7739,3601.8577,3640.1700,3798.4491,3870.1208,3807.1900,3748.3704,3653.0867,3562.4200,3591.2508,3636.1741,3598.5700,3560.6731,4044.6661,4763.5800,4844.3312,4723.0809,4714.2500,4721.3990,4831.0950,4950.3000,4875.5342,4865.5833,4897.4400,4806.5555,5401.6163,6370.2500,6511.1212,6502.8457,6616.2300,6459.0493,6523.2730,6734.6700,6509.5141,6386.0902,6549.3100,6612.4323,6483.0944,6387.3400,6575.2029,6478.5473,6160.8600,6255.3169,6345.8384,6361.3300,6623.5602,6597.7024,6392.9200,6621.8112,6500.9405,6023.1100,6027.9688,6214.1462,6223.6400,6046.5557,6080.6589,6358.9300,6503.6033,6364.6451,6184.2000,6352.9534,6547.5356,6543.7000,6418.7569,6325.2173,6295.5000,6284.6497,6467.4053,6756.1000,6819.9591,6641.3868,6519.4000,6757.9441,6778.2120,6615.1200,6873.3243,7106.6146,7009.6400,6735.4786,6606.9778,6692.4300,6794.6472,6831.5518,6916.5900,7039.7357,6128.2890,4783.6800,4841.9301,5349.0636,5497.2200,5376.6387,5207.1211,5162.3100,5252.9727,5137.7445,4915.5900,5035.0918,5242.0695,5309.7100,5252.8719,5210.2735,5180.7900,5077.6201,5129.4554,5285.0500,5257.0128,5248.2492,5411.3100,5586.6528,5117.3492,4211.8500,3805.5963,3796.9688,3953.1600,4107.6650,3841.4443,3534.9400,3974.1840,4164.8011,3881.7600,3878.8966,3944.9932,3960.9200
2025/6/30,4056.9881,3990.0766,3784.1200,3761.2615,3966.1913,4065.6300,3693.8178,3539.3575,3781.3100,3924.2046,3884.6990,3789.7100,3802.1326,3832.7221,3699.1300,3371.6114,3502.9587,3920.1500,3793.7201,3628.3061,3654.3300,3604.2306,3675.4998,3784.0400,3615.4910,3536.4931,3711.7100,3909.4707,3836.7252,3582.1200,3528.7139,3658.8329,3696.1700,3482.4110,3892.2993,4799.2100,5103.9317,4866.7972,4556.2200,4587.7015,4755.6792,4878.4000,4950.4960,4948.2530,4773.1500,4526.3472,5298.9135,6569.7800,6625.9786,6385.8209,6477.1300,6606.9097,6674.2051,6643.7400,6512.0428,6374.1089,6334.4900,6442.8720,6587.7916,6580.7800,6323.0841,6205.2369,6351.2600,6522.1227,6587.0598,6526.7900,6413.6960,6360.9094,6369.1700,6346.8427,6311.9311,6137.0800,5730.4574,5792.2254,6164.0200,6025.5312,6096.4363,6447.0500,6374.7170,6250.6012,6310.2700,6406.2630,6516.7026,6553.5000,6419.3093,6377.4967,6533.6000,6720.5463,6691.9268,6516.1500,6485.9062,6478.0164,6595.1600,7025.5381,7014.6810,6686.5800,6882.5165,6884.4952,6544.6200,6503.8994,6671.5397,6794.6200,6731.5309,6658.8678,6809.3300,7085.4956,6256.0799,4950.0800,5083.2869,5220.8672,4799.6600,4762.8277,5134.6051,5401.8500,5095.8741,5036.3687,5370.7600,5413.7359,5146.4548,4893.6700,4984.4898,5117.0332,5185.9400,5329.3045,5256.9897,5075.6700,5211.2246,5352.4052,5389.0000,5414.8289,4825.8707,3968.2700,3915.8733,4157.8760,4235.1200,4198.3417,4279.3317,4348.2200,4065.0262,3837.8504,3835.1800,3906.2333,4320.8075,4854.7500
2025/7/1,4919.4637,4861.7117,4764.0000,4394.7449,4255.9876,4380.2200,4328.3136,4389.8153,4614.8400,4700.7710,4652.1293,4616.6700,4687.7860,4520.9674,4264.2600,4402.2540,4390.8192,4239.7600,4497.1740,4620.1067,4391.8900,4179.1082,4234.5555,4442.4800,4453.7082,4320.8838,4242.5300,4361.5233,4439.8780,4343.5000,4162.5942,4077.4412,4087.1600,4109.9944,4518.3027,5155.5600,5368.8510,5112.6320,4828.5600,5047.3402,5351.6776,5286.2200,4858.4993,5047.9724,5495.7300,5049.3431,5578.8393,6998.2600,7204.9494,6911.3325,6791.3600,6765.3951,6827.1614,6969.4300,7115.6297,7039.0725,6842.9300,6877.9528,7019.6346,7083.5300,7005.7096,6946.0524,6969.0700,7032.2642,7249.6654,7367.8600,6993.1732,6773.0815,6920.7500,7023.8638,6968.3246,6808.6500,6678.4877,6675.3939,6725.5100,6687.7805,6786.1168,7064.0600,7302.2142,7332.9233,7230.6600,7234.0553,7329.8688,7354.2000,7189.1633,7215.9496,7354.2700,7188.7677,7279.3057,7679.5800,7809.7512,7590.8895,7290.3600,7243.4216,7224.1645,7279.9000,7629.7910,7566.3677,7268.9500,7598.8507,7704.2186,7451.3500,7570.8103,7645.6153,7652.8700,7882.3436,7178.3299,5806.7300,5354.0622,5537.9209,5839.4100,6001.0416,5829.4617,5603.4400,5801.0356,5892.5044,5782.8600,5895.0348,5970.6398,5892.0300,5847.0994,5959.2731,6061.1100,5878.1776,5777.4658,5934.4000,6122.8881,5963.2212,5788.5200,6163.4444,5683.2756,4576.6500,4560.7280,4813.6012,4821.7000,4878.3014,4668.7722,4419.3700,4731.7387,4928.2412,4757.5500,4651.9572,4752.4981,4884.9900
2025/7/2,4768.5840,4621.8471,4554.1600,4484.2656,4506.6186,4575.9700,4538.8816,4546.4487,4654.2600,4753.6203,4775.4872,4709.1300,4595.8785,4496.0121,4398.2100,4256.3647,4184.2536,4239.2100,4340.6326,4265.5120,4218.9000,4586.2504,4664.7235,4395.1600,4425.0662,4551.8844,4501.0700,4245.4801,4130.5380,4264.5000,4406.9856,4257.5411,3956.1200,4016.5927,4616.2868,5275.8100,5250.2465,4990.7473,4973.5200,5236.4418,5217.5920,4952.8700,5038.5756,5328.6276,5364.3500,5004.1171,5742.4706,7043.2000,6826.6291,6526.6498,6731.4300,6644.9476,6885.4524,7244.3700,6819.5575,6675.1394,7060.7400,7150.9042,7087.9845,7068.8400,7088.2889,7136.1198,7097.6900,6872.6361,6817.4336,6906.8300,6818.8414,7000.4367,7356.7300,7252.3821,6849.5777,6543.3900,6613.0507,6780.4109,6798.5200,6689.6248,6842.9454,7134.1100,7057.8775,6980.7784,7071.0800,7138.1364,7240.1642,7346.7900,7339.3376,7356.8702,7357.4900,7173.6123,7104.4021,7138.0100,7029.5025,7282.5804,7667.0400,7398.6175,7151.4209,7324.5900,7629.0895,7645.7469,7467.4800,7561.6718,7748.7319,7797.5800,7666.0672,7592.4108,7639.7600,7529.5538,6649.1336,5606.5400,5713.5071,5938.9272,5756.3700,5640.0694,5651.6820,5817.9100,6132.0983,6153.3931,5798.9800,5492.2339,5771.0335,6278.3200,6118.9139,5889.8911,5912.4600,5912.4010,5871.0944,5868.7300,5933.3498,5798.5594,5688.8300,5970.6686,5413.5085,4517.4900,5016.0035,5135.3427,4581.8900,4844.3887,5064.3425,4786.4400,4525.0055,4588.8803,4782.6100,4662.8082,4549.2047,4679.8700
2025/7/3,4951.8268,5023.9817,4883.2900,4794.5697,4611.4251,4432.1300,4543.0414,4598.0907,4590.5100,4795.3400,4649.3470,4274.7000,4420.2709,4750.8137,4900.0900,4797.5060,4556.6297,4364.2500,4348.8228,4298.7388,4212.2700,4292.0123,4383.3192,4383.8400,4327.9543,4219.3314,4092.6000,4042.2094,4221.6742,4359.7300,4040.2757,3981.8243,4225.6300,4208.7056,4748.5568,5528.4500,5302.8348,5022.3280,5100.3000,5012.9223,4892.1020,4906.7200,5061.5006,5255.0981,5230.3800,4982.4343,5932.6025,7452.8700,7387.8065,7032.3471,6991.6700,6611.2340,6479.7574,6761.6500,6973.2130,7047.6929,7019.2600,6913.0735,6768.7961,6725.8400,6909.4670,7016.7505,6918.7400,6774.3416,6759.5506,6914.5300,7102.8960,7051.5374,6942.3500,7179.0998,7138.2328,6751.4600,6611.8940,6687.0354,6747.1300,6637.5516,6619.6852,6786.9000,6963.0672,6995.0854,7001.2100,7229.6565,7412.3027,7473.2400,7573.0382,7531.8554,7318.0600,7132.7177,7149.4512,7288.3500,7320.0878,7384.2828,7495.5100,7487.1351,7352.6183,7243.6200,7326.0783,7373.4132,7364.6400,7496.7002,7626.4069,7707.7100,7801.0736,7675.4587,7582.8300,7892.8130,7300.6746,6048.6800,5770.8158,5822.1547,5900.9000,6341.6323,6335.7991,5904.0700,5877.6375,5853.6334,5675.8600,5665.5291,5781.8932,5855.7800,5784.0496,5840.2137,6067.6400,6179.1011,5894.2492,5635.0300,6099.8390,6354.5294,6179.5000,6148.1539,5545.5492,4709.9900,4830.9900,4995.5020,4741.8200,4541.0416,4613.5781,4811.1000,4803.6611,4711.5904,4681.8200,4669.5496,4254.0895,3699.8300
2025/7/4,3704.5218,3628.0657,3420.0900,3683.7338,3928.4725,3909.1200,3840.2245,3670.6614,3536.5600,3660.7249,3604.3341,3434.0100,3633.6800,3692.3935,3541.8300,3621.8526,3628.4608,3482.9000,3427.8134,3328.1718,3229.6400,3347.2914,3460.8373,3371.4300,3113.5509,3098.2149,3297.6500,3298.4681,3257.6252,3184.5400,2956.3837,3069.5700,3368.1400,3191.4284,3073.5535,3216.2700,3262.5588,3182.7133,3093.8000,3142.1330,3357.0804,3686.1400,3941.3928,3640.5694,3123.1300,3270.3780,3574.9398,3694.1600,3764.6093,3755.0481,3635.8100,3512.6828,3804.2329,4278.6400,4267.7170,4243.4818,4368.4200,4301.8529,4104.5291,4029.4400,4254.7173,4342.3468,4253.3700,4322.6515,4194.0910,4012.0700,4297.1631,4393.8899,4173.8500,4166.7784,4231.0121,4282.1000,4404.0667,4428.0844,4345.0300,4348.2854,4525.6797,4626.5800,4318.1231,4151.2272,4316.9100,4468.2859,4450.8369,4323.5600,4298.1497,4545.0706,4858.5900,4848.3588,4823.3998,4845.4000,4674.6374,4560.0436,4640.0900,4786.5028,4767.3793,4648.8500,4681.3657,4592.3573,4544.3800,4918.0681,4749.0168,4101.8200,4066.8324,4357.5989,4469.7300,4225.7133,4159.7162,4289.0600,4130.9225,3964.9030,4044.6100,4332.2249,4529.6021,4469.9300,4231.4313,4085.2094,4088.0000,4122.8715,4396.9327,4675.2500,4467.4910,4335.4752,4429.3800,4366.2511,4340.4632,4425.6200,4440.7573,4291.1210,4228.6400,4524.2608,4292.4011,3627.4200,3571.9755,3875.9103,4053.0000,3893.3897,3860.5396,3955.3900,3766.1846,3722.8832,3871.1700,3810.2111,3747.3787,3770.6800
2025/7/5,3762.8700,3881.2009,3976.7800,3738.4441,3684.5057,3799.9900,3591.2454,3590.6747,3720.2100,3359.1403,3182.0556,3405.2200,3563.6406,3626.9365,3512.9800,3151.7578,3163.3906,3552.3400,3663.7624,3379.7574,3042.9600,3114.4497,3273.5734,3341.0600,3434.6116,3499.8404,3463.8100,3328.5230,3275.2212,3355.3200,3442.0162,3399.9552,3253.2500,3150.5084,3100.2837,3090.8300,3134.2903,3264.5042,3338.9700,3160.1919,3027.3149,3144.5200,3445.3291,3671.5083,3665.0200,3474.1247,3377.1301,3427.8700,3436.4635,3363.4191,3294.3600,3399.8386,3832.4197,4285.2100,4235.1558,4093.9956,4132.2400,4214.5207,4120.8413,4051.5700,4366.9432,4362.2408,4084.4800,4270.3272,4360.4801,4292.1500,4556.5355,4571.8920,4345.6000,4459.3418,4370.5568,4259.6800,4828.9759,4884.6142,4360.6400,4400.3264,4557.3211,4552.7700,4601.5886,4575.0090,4519.5200,4628.7549,4630.9269,4506.3400,4514.8048,4552.8979,4519.8100,4458.6505,4582.8804,4799.2400,4790.2478,4723.6810,4646.7600,4490.3565,4668.5931,4942.2600,4657.5192,4570.9800,4926.3800,5123.7797,4721.1356,4156.4300,4303.1164,4482.1367,4285.7600,4014.5793,4101.8212,4407.8400,4387.5958,4259.0418,4206.2200,4184.1784,4158.4488,4133.9200,4126.3788,4066.3481,4042.9500,4219.6470,4348.2535,4352.2500,4368.5570,4294.2485,4250.7700,4451.8592,4365.7410,4062.9400,4144.7720,4198.9901,4247.7600,4640.7807,4324.9935,3552.7200,3684.9627,3902.4880,3731.2600,3574.8619,3694.8537,3890.0200,3769.0585,3816.5690,3992.3800,3826.1198,4069.5945,4642.8800
2025/7/6,4669.9004,4642.8066,4745.0000,4645.2955,4593.7136,4673.7700,4680.4692,4540.0171,4416.4700,4524.1702,4497.7458,4400.6300,4609.4717,4496.2582,4228.1000,4586.5831,4652.5714,4249.6800,4146.8465,4184.6071,4147.3600,4091.2091,4372.0748,4706.4600,4436.5420,4225.2670,4365.8100,4468.8130,4267.6355,4027.4700,4232.6931,4302.1670,4093.8900,4115.4179,4607.5598,5253.6700,5447.0784,5347.3342,5185.5300,5072.1611,5130.1090,5338.8900,5522.8107,5482.8481,5155.7600,4846.0182,5685.8095,7120.1900,7336.2767,7031.4596,6913.2600,6992.9724,7055.2906,6957.4800,6767.9046,6878.2220,7025.4800,6621.5587,6657.0820,7229.8700,7378.6795,7096.8951,6827.6700,6997.0948,7191.1664,7139.7700,6962.9827,6909.3690,7074.1500,7284.6456,7056.8292,6605.4400,6629.3579,6687.8088,6551.9200,6501.5740,6806.3192,7180.5700,7065.4447,6969.5827,7053.8100,7006.6340,7090.0226,7259.2600,7180.8911,7177.0188,7352.7800,7456.1219,7355.0839,7073.5400,6832.5116,7113.0047,7496.9100,7135.8496,7235.0410,7784.8400,7529.0278,7150.3548,7150.8200,7329.5664,7424.9039,7444.6500,7558.6491,7502.4184,7499.0600,7889.8151,7190.5417,5704.3800,5381.0749,5766.9686,6033.7300,5856.5192,5882.2718,6120.6700,5945.4034,5687.4176,5732.4700,6080.4058,6011.4071,5706.3300,6021.7064,6239.4259,6065.7600,5955.5182,6027.6950,6071.7400,5829.6631,5772.5591,5941.1700,5857.8826,5444.4383,4999.5900,4908.6005,4841.7435,4756.6200,4899.6736,4821.0768,4450.2000,4243.0603,4501.4659,4865.6500,4696.7732,4664.2197,4792.2300
2025/7/7,4476.9606,4472.9218,4856.1000,4915.9432,4895.2793,4923.7100,4800.4577,4471.0522,4292.7300,4662.2663,4704.8883,4472.0100,4810.9375,4814.5046,4364.6300,4317.4577,4468.6471,4523.7000,4446.4505,4465.6550,4556.1200,4444.6507,4147.8487,3971.4600,4227.5941,4422.6976,4352.7100,4277.1105,4327.0305,4379.9200,4227.1277,4161.9955,4189.4800,4100.0911,4452.7219,5118.7100,5326.9047,5265.5814,5201.4900,5197.0661,5187.3206,5200.9600,5328.2592,5411.7468,5245.7800,4926.4109,5617.3204,6959.5400,7344.6509,7296.4768,7265.5000,7128.4242,6970.8739,6932.4100,7040.3294,6921.2266,6730.8000,6975.0477,7076.9567,6925.3300,6964.1495,6907.3870,6806.3200,7019.0686,7048.6026,6847.0000,6875.4097,6966.5125,7016.9600,7079.6414,6936.3886,6702.1800,6754.1378,6906.6595,6883.2800,6657.8655,6940.2325,7523.2200,7449.2543,7146.0140,7068.0200,7220.5036,7164.5715,6963.3200,7081.8465,7173.4874,7085.5200,7032.0983,7080.2033,7247.1900,7479.5027,7490.3013,7315.9900,7265.7941,7223.0128,7157.7900,7211.4989,7412.0519,7567.8400,7453.6797,7445.6981,7609.8300,7622.4699,7460.1711,7360.1200,7445.2745,6731.3615,5587.0300,5475.5159,5739.9751,5822.2700,5806.4623,5761.3597,5803.4600,5978.9273,5851.5644,5624.0600,5929.8173,6117.4320,5952.5200,5854.2990,5870.2405,5950.0300,6023.2805,5938.1461,5801.0800,5867.8035,5895.7509,5957.0200,6239.0595,5695.3445,4645.2800,4592.5581,5070.6943,5325.3300,5021.5216,4599.3462,4459.4100,4638.6699,4667.6501,4523.0700,4608.2602,4755.6390,4733.0800
2025/7/8,4520.4376,4579.8654,4860.2000,4837.9663,4632.2837,4529.5600,4682.3052,4729.3632,4651.1600,4744.9616,4714.5078,4544.4600,4513.1464,4355.2692,4110.2300,4183.1429,4637.8153,4932.8700,4430.1113,4113.4861,4230.6300,4136.2805,4173.6674,4264.6300,3948.9545,3920.1051,4198.1400,4146.0868,4332.2805,4640.3000,4328.8029,4106.3631,4205.5600,4216.7884,4531.3515,5111.7000,5392.6934,5267.1894,5084.0800,5277.2989,5312.4110,5081.3500,5048.1598,5263.4830,5364.7700,5075.2865,5592.4246,6689.1800,6902.3561,6965.5465,7192.8400,7106.3969,6999.7977,7037.4300,7059.2212,6950.0473,6863.2700,7048.0727,7143.6653,7114.0500,7225.4866,7062.0378,6693.1200,6662.7567,6777.1440,6843.2500,6893.3232,7075.4865,7217.3900,6949.0885,6502.3583,6326.8700,6685.8281,6877.1469,6756.6900,6847.4379,7135.5358,7340.8700,7192.8245,6947.7872,6903.7900,7134.7888,7207.3186,7086.1900,7151.0131,7343.9366,7488.4100,7457.3246,7336.0718,7273.1200,7345.9815,7322.4596,7206.0000,7239.0544,7366.7810,7442.9000,7388.5999,7433.6533,7521.5600,7376.4823,7289.2896,7464.0600,7759.4557,7627.2191,7441.1100,7923.8422,7229.7737,5603.5600,5316.1321,5785.0907,6048.6100,5798.6301,5836.3144,6107.3400,5812.2975,5648.9510,5845.2800,5915.3870,5935.8248,5951.8200,5894.2778,5951.6746,6139.0100,6222.3881,5955.4093,5628.6700,5805.6602,6015.8234,6077.5500,6157.7016,5649.7091,4797.3300,4570.3749,4658.3323,4749.5500,4836.3883,4815.4206,4784.6200,4906.6991,4721.3185,4381.1500,4537.5105,4765.3653,4685.7700
2025/7/9,4380.5120,4442.9455,4754.8400,4644.2128,4546.1390,4689.8700,4828.8756,4789.2611,4617.7600,4533.0315,4639.3807,4696.5100,4386.9232,4303.8495,4455.5000,4317.7804,4458.3754,4735.1700,4381.0633,4065.8343,4146.2500,4314.8038,4348.6556,4263.8300,4231.9702,4210.8477,4203.0100,4252.5435,4181.7500,4081.1600,4213.2925,4247.4186,4108.5700,4110.8566,4476.7244,5005.2100,5234.5844,5242.4855,5208.7400,5241.3723,5306.7153,5279.2000,5092.8878,5119.2607,5188.2000,4929.5987,5682.4875,7008.3400,7013.1210,6772.9217,6860.1800,6768.7484,6745.3371,6902.7900,7003.3510,6776.7988,6534.6700,6840.2348,6961.8945,6814.3800,6991.5357,6936.8367,6685.5900,6882.9396,7074.5367,7016.8000,6930.2889,6910.6774,7022.5400,7238.4813,7165.6152,6880.5000,6816.5726,6620.0859,6389.7900,6640.8604,6949.4007,7037.5700,7028.4556,7089.7875,7237.6900,7319.6569,7162.3897,7037.7900,7366.3738,7411.1192,7110.4500,7139.6904,7255.8109,7273.2700,7280.7831,7273.8070,7235.9100,7217.1137,7450.3050,7664.3500,7380.2553,7432.9198,7786.6800,7579.9227,7429.4229,7467.6900,7207.8039,7133.0608,7512.7900,7916.9667,7078.9615,5726.1400,5898.5625,6167.4950,5862.7600,5756.3330,5791.6217,5742.6600,5578.0816,5783.6600,6116.9800,5859.0981,5767.8273,5965.7600,5831.8415,5798.8260,5961.9000,5946.6200,5936.1577,5975.1500,5908.3186,5909.5583,6014.6000,5962.1208,5246.9396,4443.2300,4703.8678,4992.8100,4799.9100,4602.2687,4486.3188,4494.0400,4674.6647,4849.9674,4877.5700,4748.3205,4606.0760,4491.3000
2025/7/10,4402.6303,4697.7330,5003.2900,4559.1732,4298.7355,4486.1200,4449.0552,4184.3735,4057.0400,4382.4977,4556.7148,4508.4800,4682.2694,4563.8199,4245.3400,4392.5034,4566.3369,4491.3200,4354.1445,4381.3120,4508.1900,4419.4860,4003.4576,3693.5100,4079.5067,4445.2073,4472.3000,4462.4565,4294.4812,4111.1300,4232.6209,4205.2707,3992.1800,4085.2305,4613.8960,5157.7000,5136.1703,5111.8165,5314.0600,5406.1837,5290.9022,5136.8400,5204.3553,5326.9331,5296.9900,5179.4823,5798.5696,6811.5200,6963.3353,6750.5017,6593.6000,6472.4285,6693.4352,7083.4300,7075.9086,6803.2874,6663.9500,6921.0175,6992.3881,6899.1800,7152.7397,7014.7583,6592.0300,6764.8372,6879.7543,6757.3700,6909.5156,7140.1721,7253.7000,7235.6325,7053.5926,6782.9200,6611.2598,6703.6737,6881.3300,6801.7238,6798.1284,6978.3400,7081.8172,6979.1075,6849.5500,6970.9854,6957.8118,6918.2700,7320.8093,7461.3401,7185.7700,7065.2435,7166.7503,7343.5300,7403.0432,7294.9680,7275.3900,7631.9288,7732.9620,7500.9900,7463.6948,7437.6880,7412.8000,7579.4026,7523.2797,7398.0600,7749.7697,7846.4899,7635.2600,7653.7766,6857.0044,5617.5900,5523.3927,5761.4541,5718.2700,5632.2683,5846.3286,6164.2200,6073.6170,5996.0877,5987.8600,5722.2398,5724.4093,5916.9800,5734.7577,5897.4415,6257.5400,5943.8430,5917.6653,6192.1200,5827.2433,5698.6449,6011.9500,6002.3547,5592.0871,5134.2700,5014.4914,4794.6986,4577.9700,4886.7759,4965.5465,4718.2100,4761.1391,4645.3107,4413.7600,4533.5042,4150.9333,3449.5100
